ID,HOUR,DRY_BULB_T,DAMP,HORI_TOTAL_RAD,HORI_SCATTER_RAD,T_GROUND,T_SKY,WS,WD,B
1,2666,7.800000191,4.53000021,0,0,5.900000095,256.3299866,1,4,102090
1,2667,7.150000095,4.449999809,0,0,6.349999905,256.9700012,0,0,102090
1,2668,6.679999828,4.360000134,0,0,7.070000172,257.8699951,0,0,102090
1,2669,6.5,4.300000191,0,0,8.270000458,259.25,0,0,102090
1,2670,7.099999905,4.420000076,44.56999969,18.97999954,10.14999962,261.3299866,0,0,102090
1,2671,8.609999657,4.739999771,93.84999847,93.84999847,12.92000008,264.3299866,0,0,102090
1,2672,10.60000038,5.159999847,291.9899902,124.3499985,16.79999924,268.5,0,0,102090
1,2673,12.68000031,5.510000229,250.4600067,250.4600067,21.84000015,273.9100037,0,0,102090
1,2674,14.72000027,5.739999771,544.9799805,232.0899963,27.45999908,279.8900146,0,0,102090
1,2675,16.62000084,5.809999943,370.2200012,370.2200012,32.93000031,285.6400146,0,0,102090
1,2676,18.29000092,5.710000038,668.960022,284.8800049,37.52000046,290.3699951,0,0,102090
1,2677,19.64999962,5.460000038,854.8800049,258.3299866,40.47999954,293.2999878,0,0,102090
1,2678,20.60000038,5.130000114,590.1799927,251.3300018,41.09999847,293.6799927,4,11,102090
1,2679,21,4.760000229,633.4699707,191.4299927,38.88999939,291.0100098,0,0,102090
1,2680,20.64999962,4.380000114,355.9700012,151.6000061,34.40000153,285.9100037,0,0,102090
1,2681,19.71999931,4.079999924,129.5899963,129.5899963,28.44000053,279.25,0,0,102090
1,2682,18.37000084,3.930000067,95.87000275,40.83000183,21.84000015,271.9200134,0,0,102090
1,2683,16.77000046,3.910000086,0,0,15.39000034,264.8399963,0,0,102090
1,2684,15.10000038,4.039999962,0,0,9.899999619,258.9100037,0,0,102090
1,2685,13.5,4.300000191,0,0,6.010000229,254.8999939,0,0,102090
1,2686,12.02000046,4.590000153,0,0,3.660000086,252.6699982,0,0,102090
1,2687,10.68999958,4.860000134,0,0,2.579999924,251.8999939,0,0,102090
1,2688,9.520000458,5.039999962,0,0,2.519999981,255.1499939,0,0,102560
1,2689,8.550000191,5.159999847,0,0,3.25,256.2099915,0,0,102560
1,2690,7.800000191,5.170000076,0,0,4.5,257.7799988,0,0,102560
1,2691,7.289999962,5.070000172,0,0,6.070000172,259.6000061,0,0,102560
1,2692,6.989999771,4.880000114,0,0,7.929999828,261.6499939,0,0,102560
1,2693,6.900000095,4.650000095,0,0,10.06000042,263.9599915,0,0,102560
1,2694,7.900000095,4.659999847,72.25,39.24000168,12.47999954,266.4700012,0,0,102560
1,2695,10.21000004,5.010000229,251.3899994,136.5399933,15.19999981,269.2000122,0,0,102560
1,2696,12.80000019,5.389999866,456.6799927,248.0299988,18.20000076,272.2099915,2,2,102560
1,2697,14.85000038,5.53000021,220.3800049,220.3800049,21.45000076,275.480011,0,0,102560
1,2698,16.28000069,5.409999847,848.9099731,461.0599976,24.68000031,278.75,0,0,102560
1,2699,17.22999954,5.090000153,325.0599976,325.0599976,27.59000015,281.6799927,0,0,102560
1,2700,17.81999969,4.690000057,344.9200134,344.9200134,29.87000084,283.9299927,0,0,102560
1,2701,18.17000008,4.269999981,337.6700134,337.6700134,31.20999908,285.1799927,0,0,102560
1,2702,18.39999962,3.920000076,304.480011,304.480011,31.29999924,285.1099854,3,10,102560
1,2703,18.60000038,3.690000057,250.6000061,250.6000061,29.95000076,283.4899902,0,0,102560
1,2704,18.70000076,3.569999933,184.1900024,184.1900024,27.43000031,280.6400146,0,0,102560
1,2705,18.43000031,3.539999962,345.8699951,187.8500061,24.11000061,277,0,0,102560
1,2706,17.72999954,3.569999933,152.0599976,82.58999634,20.37999916,272.9899902,0,0,102560
1,2707,16.76000023,3.710000038,0,0,16.61000061,269.019989,0,0,102560
1,2708,15.69999981,3.960000038,0,0,13.19999981,265.5,3,13,102560
1,2709,14.68000031,4.329999924,0,0,10.43999958,262.7600098,0,0,102560
1,2710,13.68999958,4.739999771,0,0,8.350000381,260.7799988,0,0,102560
1,2711,12.68999958,5.090000153,0,0,6.869999886,259.4500122,0,0,102560
1,2712,11.63000011,5.369999886,0,0,5.920000076,252.5,0,0,101960
1,2713,10.47999954,5.429999828,0,0,5.449999809,252.3200073,0,0,101960
1,2714,9.199999809,5.28000021,0,0,5.400000095,252.5399933,1,12,101960
1,2715,7.809999943,4.929999828,0,0,5.730000019,253.1300049,0,0,101960
1,2716,6.670000076,4.539999962,0,0,6.559999943,254.2200012,0,0,101960
1,2717,6.199999809,4.269999981,0,0,8.020000458,255.9299927,0,0,101960
1,2718,7.289999962,4.360000134,34.52000046,10.35000038,10.27000046,258.3599854,0,0,101960
1,2719,9.899999619,4.809999943,260.230011,52.83000183,13.44999981,261.6799927,0,0,101960
1,2720,13,5.309999943,210.9400024,63.24000168,17.70000076,266.1400146,1,3,101960
1,2721,15.77000046,5.539999962,306.4200134,91.87000275,23.03000069,271.7799988,0,0,101960
1,2722,18.04999924,5.409999847,870.1500244,176.6499939,28.87999916,277.9299927,0,0,101960
1,2723,19.87000084,4.989999771,1004.859985,204,34.56000137,283.8099976,0,0,101960
1,2724,21.25,4.400000095,478.4299927,143.4499969,39.36999893,288.6900024,0,0,101960
1,2725,22.21999931,3.819999933,468.4200134,140.4499969,42.61000061,291.8500061,0,0,101960
1,2726,22.79999924,3.440000057,422.5899963,126.6999969,43.59999847,292.6199951,4,9,101960
1,2727,23,3.410000086,775.7000122,157.4700012,41.86999893,290.5799866,0,0,101960
1,2728,22.69000053,3.650000095,571.2299805,115.9700012,37.95999908,286.2900085,0,0,101960
1,2729,21.87000084,4.059999943,160.1300049,48.00999832,32.61000061,280.5400085,0,0,101960
1,2730,20.72999954,4.539999962,158.6100006,32.20000076,26.59000015,274.0899963,0,0,101960
1,2731,19.45000076,5.019999981,0,0,20.67000008,267.7200012,0,0,101960
1,2732,18.20000076,5.460000038,0,0,15.60000038,262.2999878,4,12,101960
1,2733,17.12000084,5.880000114,0,0,11.97999954,258.5100098,0,0,101960
1,2734,16.17000008,6.25,0,0,9.699999809,256.25,0,0,101960
1,2735,15.25,6.539999962,0,0,8.479999542,255.2200012,0,0,101960
1,2736,14.27999973,6.739999771,0,0,8.039999962,255.3600006,0,0,101370
1,2737,13.15999985,6.730000019,0,0,8.109999657,255.75,0,0,101370
1,2738,11.80000019,6.510000229,0,0,8.399999619,256.3599854,2,9,101370
1,2739,10.22000027,6.099999905,0,0,8.729999542,256.9700012,0,0,101370
1,2740,8.869999886,5.710000038,0,0,9.239999771,257.7399902,0,0,101370
1,2741,8.300000191,5.539999962,0,0,10.18000031,258.9100037,0,0,101370
1,2742,9.029999733,5.769999981,56.90000153,19.34000015,11.77999973,260.7099915,0,0,101370
1,2743,10.85000038,6.309999943,110.1299973,110.1299973,14.27000046,263.4400024,0,0,101370
1,2744,13.19999981,6.949999809,336.6600037,114.4000015,17.89999962,267.3900146,1,6,101370
1,2745,15.60000038,7.400000095,286.5400085,286.5400085,22.75,272.6199951,0,0,101370
1,2746,17.89999962,7.550000191,620.9299927,211,28.26000023,278.4700012,0,0,101370
1,2747,20.05999947,7.369999886,420.8999939,420.8999939,33.75999832,284.1700134,0,0,101370
1,2748,22,6.889999866,446.3599854,446.3599854,38.52999878,288.9500122,0,0,101370
1,2749,23.67000008,6.230000019,744.0499878,252.8399963,41.86999893,292.0899963,0,0,101370
1,2750,25,5.559999943,1006.690002,231.3899994,43.09999847,292.8800049,6,10,101370
1,2751,25.70000076,5.010000229,830.2299805,190.8300018,41.74000168,290.9100037,0,0,101370
1,2752,25.35000038,4.539999962,408.6199951,138.8600006,38.29999924,286.7999878,0,0,101370
1,2753,24.45000076,4.28000021,150.4700012,150.4700012,33.50999832,281.3200073,0,0,101370
1,2754,23.28000069,4.179999828,67.62000275,67.62000275,28.11000061,275.2399902,0,0,101370
1,2755,22.06999969,4.21999979,0,0,22.82999992,269.3200073,0,0,101370
1,2756,21.10000038,4.380000114,0,0,18.39999962,264.3999939,6,11,101370
1,2757,20.53000069,4.650000095,0,0,15.39000034,261.1099854,0,0,101370
1,2758,20.20000076,5,0,0,13.65999985,259.3399963,0,0,101370
1,2759,19.87000084,5.369999886,0,0,12.89999962,258.7600098,0,0,101370
1,2760,19.29000092,5.699999809,0,0,12.78999996,259.3099976,0,0,101040
1,2761,18.20999908,5.860000134,0,0,13.02999973,260,0,0,101040
1,2762,16.39999962,5.739999771,0,0,13.30000019,260.769989,5,10,101040
1,2763,13.84000015,5.349999905,0,0,13.39000034,261.3599854,0,0,101040
1,2764,11.44999981,4.989999771,0,0,13.47999954,261.9100037,0,0,101040
1,2765,10.39999962,5.010000229,0,0,13.84000015,262.6199951,0,0,101040
1,2766,11.01000023,5.519999981,140.1699982,58.65999985,14.75,263.7999878,0,0,101040
1,2767,12.38000011,6.269999981,109.5699997,109.5699997,16.47999954,265.8500061,0,0,101040
1,2768,13.80000019,6.949999809,195.6699982,195.6699982,19.29999924,269.1000061,1,9,101040
1,2769,14.75,7.25,282.8200073,282.8200073,23.34000015,273.6499939,0,0,101040
1,2770,15.40999985,7.239999771,359.5100098,359.5100098,28.07999992,278.9100037,0,0,101040
1,2771,16.10000038,7.139999866,414.5799866,414.5799866,32.86999893,284.1300049,0,0,101040
1,2772,17.19000053,7.150000095,1199.98999,502.1600037,37.04999924,288.5899963,0,0,101040
1,2773,19.01000023,7.539999962,430.4200134,430.4200134,39.93999863,291.6099854,0,0,101040
1,2774,21.89999962,8.630000114,388.6799927,388.6799927,40.90000153,292.5,3,9,101040
1,2775,24.5,9.970000267,320.8699951,320.8699951,39.47999954,290.8800049,0,0,101040
1,2776,24.09000015,9.850000381,237.1600037,237.1600037,36.13999939,287.1700134,0,0,101040
1,2777,23.05999947,9.579999924,149.2100067,149.2100067,31.55999947,282.1300049,0,0,101040
1,2778,21.72999954,9.270000458,67.76000214,67.76000214,26.44000053,276.4599915,0,0,101040
1,2779,20.40999985,9.029999733,2.549999952,1.070000052,21.45999908,270.9299927,0,0,101040
1,2780,19.39999962,8.960000038,0,0,17.29999924,266.3099976,0,0,101040
1,2781,18.92000008,9.159999847,0,0,14.48999977,263.230011,0,0,101040
1,2782,18.79000092,9.529999733,0,0,12.89000034,261.5499878,0,0,101040
1,2783,18.70999908,9.909999847,0,0,12.22000027,260.9500122,0,0,101040
1,2784,18.40999985,10.17000008,0,0,12.18999958,261.3500061,0,0,100560
1,2785,17.60000038,10.02000046,0,0,12.52000046,261.8699951,0,0,100560
1,2786,16,9.350000381,0,0,12.89999962,262.4200134,2,10,100560
1,2787,13.56999969,8.220000267,0,0,13.14999962,262.8200073,0,0,100560
1,2788,11.23999977,7.210000038,0,0,13.43999958,263.269989,0,0,100560
1,2789,10.19999981,6.820000172,0,0,14.03999996,264.0499878,0,0,100560
1,2790,11.14999962,7.289999962,90.70999908,35.24000168,15.22000027,265.3900146,0,0,100560
1,2791,13.31999969,8.319999695,110.7099991,110.7099991,17.25,267.6600037,0,0,100560
1,2792,15.69999981,9.399999619,196.6199951,196.6199951,20.39999962,271.1600037,1,6,100560
1,2793,17.47999954,9.949999809,283.5,283.5,24.78000069,275.9700012,0,0,100560
1,2794,18.71999931,9.960000038,925.5999756,359.6000061,29.86000061,281.4500122,0,0,100560
1,2795,19.70999908,9.659999847,414.7600098,414.7600098,34.95999908,286.8599854,0,0,100560
1,2796,20.72999954,9.329999924,439.6099854,439.6099854,39.40000153,291.480011,0,0,100560
1,2797,22.05999947,9.229999542,430.5299988,430.5299988,42.47000122,294.6000061,0,0,100560
1,2798,24,9.670000076,1000.309998,388.6199951,43.5,295.5299988,4,10,100560
1,2799,25.70000076,10.36999989,826.5800171,321.1300049,42.04000092,293.8200073,0,0,100560
1,2800,25.44000053,10.27000046,237.9900055,237.9900055,38.56999969,289.9700012,0,0,100560
1,2801,24.75,10.22000027,150.2700043,150.2700043,33.83000183,284.769989,0,0,100560
1,2802,23.78000069,10.22000027,68.91999817,68.91999817,28.53000069,278.980011,0,0,100560
1,2803,22.68000031,10.26000023,4.449999809,1.730000019,23.42000008,273.3800049,0,0,100560
1,2804,21.60000038,10.34000015,0,0,19.20000076,268.7999878,2,9,100560
1,2805,20.63999939,10.47000027,0,0,16.44000053,265.8800049,0,0,100560
1,2806,19.79000092,10.61999989,0,0,14.98999977,264.4599915,0,0,100560
1,2807,18.96999931,10.72999954,0,0,14.52999973,264.1700134,0,0,100560
1,2808,18.12999916,10.80000019,0,0,14.73999977,266.7399902,0,0,100000
1,2809,17.19000053,10.64999962,0,0,15.30000019,267.519989,0,0,100000
1,2810,16.10000038,10.30000019,0,0,15.89999962,268.2900085,3,7,100000
1,2811,14.86999989,9.760000229,0,0,16.30999947,268.8200073,0,0,100000
1,2812,13.84000015,9.25,0,0,16.68000031,269.269989,0,0,100000
1,2813,13.39999962,8.989999771,0,0,17.26000023,269.9100037,0,0,100000
1,2814,14.15999985,9.279999733,56.90999985,24.26000023,18.29000092,271.019989,0,0,100000
1,2815,16.01000023,10.06999969,358.8099976,108.6100006,20.02000046,272.8599854,0,0,100000
1,2816,18.29999924,10.89999962,308.5899963,131.5800018,22.70000076,275.6799927,2,3,100000
1,2817,20.47999954,11.28999996,870.75,263.5799866,26.43000031,279.5400085,0,0,100000
1,2818,22.42000008,11.05000019,562.8200073,239.9799957,30.76000023,283.9200134,0,0,100000
1,2819,24.10000038,10.18999958,648.1400146,276.3599854,35.11999893,288.1799927,0,0,100000
1,2820,25.51000023,8.779999733,403.4200134,403.4200134,38.91999817,291.6799927,0,0,100000
1,2821,26.61000061,7,395.1199951,395.1199951,41.56999969,293.8200073,0,0,100000
1,2822,27.39999962,5.099999905,357.1400146,357.1400146,42.5,293.9599915,5,16,100000
1,2823,27.86000061,3.339999914,502.8900146,214.4299927,41.29999924,291.6900024,0,0,100000
1,2824,28,1.970000029,219.1100006,219.1100006,38.34000015,287.4400024,0,0,100000
1,2825,27.42000008,1.120000005,138.8300018,138.8300018,34.16999817,282.019989,0,0,100000
1,2826,26.13999939,0.920000017,64.29000092,64.29000092,29.34000015,276.4700012,0,0,100000
1,2827,24.84000015,1.360000014,2.619999886,2.619999886,24.39999962,271.4700012,0,0,100000
1,2828,24.20000076,2.480000019,0,0,19.89999962,267.2900085,2,16,100000
1,2829,24.20000076,4.349999905,0,0,16.28000069,264.2799988,0,0,100000
1,2830,22.73999977,6.150000095,0,0,13.56999969,262.4500122,0,0,100000
1,2831,19.98999977,7.210000038,0,0,11.68000031,261.4200134,0,0,100000
1,2832,16.88999939,7.519999981,0,0,10.52999973,260.4100037,0,0,100500
1,2833,14.35000038,7.590000153,0,0,10.02999973,260.4599915,0,0,100500
1,2834,13.30000019,7.940000057,0,0,10.10000038,260.9299927,2,3,100500
1,2835,12.80000019,8.119999886,0,0,10.68000031,261.7900085,0,0,100500
1,2836,11.90999985,7.75,0,0,11.81999969,263.1300049,0,0,100500
1,2837,11.60000038,7.409999847,0,0,13.59000015,265.0899963,0,0,100500
1,2838,12.53999996,7.480000019,58.40999985,22.07999992,16.05999947,267.7200012,0,0,100500
1,2839,14.36999989,7.800000191,190.5200043,49.40000153,19.29999924,271.1400146,0,0,100500
1,2840,16.5,8.090000153,308.519989,116.6100006,23.39999962,275.4299927,2,2,100500
1,2841,18.40999985,8.100000381,480.5899963,124.6100006,28.30999947,280.5599976,0,0,100500
1,2842,20.01000023,7.789999962,560.6699829,211.9100037,33.56000137,285.9899902,0,0,100500
1,2843,21.30999947,7.179999828,379.0100098,379.0100098,38.56999969,291.0899963,0,0,100500
1,2844,22.34000015,6.360000134,683.5300293,258.3500061,42.77000046,295.25,0,0,100500
1,2845,23.10000038,5.400000095,726.7399902,188.4299927,45.56999969,297.8399963,0,0,100500
1,2846,23.60000038,4.409999847,605.460022,228.8399963,46.40000153,298.2600098,4,7,100500
1,2847,23.86000061,3.49000001,544.0800171,141.0700073,44.86999893,296.0899963,0,0,100500
1,2848,23.88999939,2.720000029,404.2600098,104.8099976,41.40000153,291.7799988,0,0,100500
1,2849,23.68000031,2.180000067,236.7799988,89.48999786,36.61000061,286.0299988,0,0,100500
1,2850,23.25,1.919999957,65.01999664,65.01999664,31.10000038,279.6000061,0,0,100500
1,2851,22.59000015,1.950000048,3.619999886,3.619999886,25.48999977,273.25,0,0,100500
1,2852,21.70000076,2.279999971,0,0,20.39999962,267.75,6,1,100500
1,2853,20.60000038,2.849999905,0,0,16.31999969,263.6499939,0,0,100500
1,2854,19.32999992,3.5,0,0,13.27999973,260.8399963,0,0,100500
1,2855,17.94000053,4.079999924,0,0,11.18999958,259.1099854,0,0,100500
1,2856,16.46999931,4.460000038,0,0,9.960000038,254.3200073,0,0,100920
1,2857,14.97999954,4.639999866,0,0,9.489999771,254.3600006,0,0,100920
1,2858,13.5,4.559999943,0,0,9.699999809,255.0500031,2,3,100920
1,2859,12.13000011,4.28000021,0,0,10.51000023,256.269989,0,0,100920
1,2860,11.10000038,3.910000086,0,0,11.93000031,258.0599976,0,0,100920
1,2861,10.69999981,3.609999895,0,0,13.97999954,260.4500122,0,0,100920
1,2862,11.60000038,3.519999981,44.41999817,9.130000114,16.70000076,263.3800049,0,0,100920
1,2863,13.72000027,3.650000095,239.9700012,31.04999924,20.09000015,266.9100037,0,0,100920
1,2864,16.20000076,3.809999943,419.7099915,54.29999924,24.20000076,271.2000122,2,2,100920
1,2865,18.32999992,3.890000105,600.9500122,77.76000214,28.94000053,276.269989,0,0,100920
1,2866,20,3.869999886,414.3900146,85.16000366,33.88000107,281.6000061,0,0,100920
1,2867,21.22999954,3.819999933,874.1300049,113.0999985,38.45999908,286.5599976,0,0,100920
1,2868,22.06999969,3.75999999,504.730011,103.7200012,42.13000107,290.5599976,0,0,100920
1,2869,22.54999924,3.74000001,906.8900146,117.3399963,44.36000061,293,0,0,100920
1,2870,22.70000076,3.809999943,820.4699707,106.1600037,44.59999847,293.269989,7,11,100920
1,2871,22.5,3.950000048,679.8800049,87.97000122,42.5,290.9899902,0,0,100920
1,2872,21.97999954,4.159999847,506.0100098,65.47000122,38.50999832,286.6400146,0,0,100920
1,2873,21.25,4.429999828,322.769989,41.75999832,33.27999878,280.9100037,0,0,100920
1,2874,20.42000008,4.760000229,152.25,19.70000076,27.45000076,274.480011,0,0,100920
1,2875,19.60000038,5.150000095,10.64999962,1.379999995,21.68000031,268.0899963,0,0,100920
1,2876,18.89999962,5.630000114,0,0,16.60000038,262.480011,3,10,100920
1,2877,18.20000076,6.130000114,0,0,12.72999954,258.3099976,0,0,100920
1,2878,16.77000046,6.289999962,0,0,10.01000023,255.5299988,0,0,100920
1,2879,14.80000019,6.110000134,0,0,8.260000229,253.8899994,0,0,100920
1,2880,12.78999996,5.699999809,0,0,7.289999962,261,0,0,102080
1,2881,11.22999954,5.380000114,0,0,6.900000095,260.730011,0,0,102080
1,2882,10.60000038,5.239999771,0,0,6.900000095,260.7999878,2,2,102080
1,2883,10.02999973,4.940000057,0,0,7.150000095,261.0700073,0,0,102080
1,2884,8.949999809,4.369999886,0,0,7.690000057,261.6400146,0,0,102080
1,2885,8.300000191,3.890000105,0,0,8.590000153,262.5599976,0,0,102080
1,2886,8.760000229,3.680000067,162.75,79.86000061,9.920000076,263.8599854,0,0,102080
1,2887,10.03999996,3.650000095,99.76000214,99.76000214,11.76000023,265.6700134,0,0,102080
1,2888,11.60000038,3.720000029,173.6300049,173.6300049,14.19999981,268.1300049,0,0,102080
1,2889,12.98999977,3.839999914,248.0599976,248.0599976,17.22999954,271.2799988,0,0,102080
1,2890,14.13000011,3.980000019,313.3599854,313.3599854,20.54000092,274.7900085,0,0,102080
1,2891,15.02000046,4.139999866,1163.329956,570.8200073,23.76000023,278.2399902,0,0,102080
1,2892,15.67000008,4.28000021,381.3299866,381.3299866,26.52000046,281.1900024,0,0,102080
1,2893,16.10000038,4.369999886,373.5899963,373.5899963,28.42000008,283.230011,0,0,102080
1,2894,16.29999924,4.369999886,338.1400146,338.1400146,29.10000038,283.9400024,3,7,102080
1,2895,16.29000092,4.25,280.4500122,280.4500122,28.29999924,283.0299988,0,0,102080
1,2896,16.10000038,4.079999924,209.0800018,209.0800018,26.31999969,280.8399963,0,0,102080
1,2897,15.77000046,3.930000067,133.8000031,133.8000031,23.56999969,277.8299866,0,0,102080
1,2898,15.31999969,3.869999886,63.65999985,63.65999985,20.46999931,274.4700012,0,0,102080
1,2899,14.77999973,3.950000048,5.329999924,5.329999924,17.44000053,271.25,0,0,102080
1,2900,14.19999981,4.21999979,0,0,14.89999962,268.6499939,2,7,102080
1,2901,13.60000038,4.679999828,0,0,13.17000008,267.019989,0,0,102080
1,2902,13.01000023,5.25,0,0,12.15999985,266.2200012,0,0,102080
1,2903,12.46000004,5.820000172,0,0,11.69999981,266.0100098,0,0,102080
1,2904,11.97000027,6.349999905,0,0,11.60999966,270.9899902,0,0,101370
1,2905,11.57999992,6.690000057,0,0,11.69999981,271.1799927,0,0,101370
1,2906,11.30000019,6.800000191,0,0,11.80000019,271.3299866,0,0,101370
1,2907,11.15999985,6.659999847,0,0,11.77000046,271.2900085,0,0,101370
1,2908,11.10999966,6.309999943,0,0,11.69999981,271.1600037,0,0,101370
1,2909,11.10000038,5.809999943,0,0,11.71000004,271.0799866,0,0,101370
